title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
Most comfy Economy class experience,Pallavi M,Pune - New Delhi,"We traveled Pune-Delhi, Delhi-Srinagar and back. 4 trips with same airline. The seats are comfortable, more leg room. 2 times we traveled during lunch/dinner hours. We were concerned if the food provided would be enough for us. However, the food provided was tasty and fulfilling. They serve variety of food even to the economy class as opposed to just water or nothing in other airlines. I recommended all my friends to travel with Vistara. The staff is polite and well trained.",Domestic,5.0,May 2016,4 August 2016,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0
Worth the price of the ticket,Vikster6aa9,Mumbai - New Delhi,"This was an amazing experience - new planes, lots more legroom (both in the regular economy and the emergency row) and good airline food! 

Also the staff are courteous and somehow don't have that impatience that other airlines have.  

Recommended - worth the extra you pay for the ticket.",Domestic,4.0,June 2016,3 August 2016,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0
Comfortable journey & a great experience,Pratyush R,New Delhi - Ahmedabad,"I flew on this sector with my family. The entire process from doing the web check-in to baggage drop off, the in-flight services and finally the luggage pick up was pretty smooth and comfortable. The service quality was top class. Highly sophisticated cabin crew that offers service with a smile. The seating was comfortable with added cushions. The food quality and variety was also appealing.",Domestic,5.0,May 2016,3 August 2016,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A
1st choice,Karna_Pathak,Goa - Mumbai,"New aircraft, Great food, Air hostesses well spoken and helpful, Check in staff is courtious. Have flown on this airlines before also and this surely will be my preferred airlines.",Domestic,5.0,July 2016,3 August 2016,3.0,4.0,N/A,4.0,5.0,5.0,5.0,5.0
A Class Apart,Pam,Kolkata (Calcutta) - New Delhi,"Very nice airlines with helpful staff, good leg space even in economy class, hearty meal and superbly maintained aircraft with classy interior.",Domestic,4.0,July 2016,3 August 2016,5.0,5.0,N/A,4.0,4.0,4.0,3.0,4.0
Value for Money,Vivek L,Bengaluru - New Delhi,"Excellent experience, value for money.  Great Food and service. Clean toilets. Nice check in process.",Domestic,5.0,July 2016,3 August 2016,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
"New aircrafts, Friendly staff and good food",RoverWanderer_Nomad0,New Delhi - Kolkata (Calcutta),"This airlines has new aircrafts which is a plus as the seats arent stained and dirty just yet. The staff is friendly and the food is good. They have one of the better leg spaces available in the domestic market at the moment,",Domestic,4.0,July 2016,3 August 2016,4.0,3.0,1.0,5.0,4.0,5.0,5.0,4.0
Amazing Experience,Prachi Y,New Delhi - Goa,One word Amazing & Convenient ride....Planes are new spanky clean unlike other airlines where there is peculiar smell  in aircraft and thankfully there was one.Landing & take off z smooth.Food is amazing though they are giving it complimentary due to new competitor is this industry..Overall a very nice experience and we are a member now.....,Domestic,5.0,March 2016,3 August 2016,4.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0
Professionally managed,pravinjn,New Delhi - Mumbai,Travelled by this newly started Indian airline for the first time. It was satisfying on all counts - punctuality,Domestic,5.0,November 2015,3 August 2016,4.0,4.0,3.0,N/A,5.0,5.0,5.0,5.0
Great Service & very professional,Sudhir Dharan,New Delhi - Bengaluru,"Did a to and fro couple of times in the month & am regular on Vistara for business trips. 
- The ground services (checkin, boarding) are very good and have never seen a delay with them
- Leg space and seat are comfortable with Premium economy.
- Had mixed experience with the food onboard. During one on the flight the food was not great but on the remaining trip it was very fresh.
- Could have some entertainment and wifi onboard for customer comfort.",Domestic,4.0,July 2016,3 August 2016,5.0,5.0,N/A,4.0,3.0,4.0,4.0,4.0
A Flight that reminds you what flying was all about,Rachna S,New Delhi - Lucknow,"Domestic flights in India have become too crowded but with it has come down the services . Vistara is relatively new entrant but is backed by TATA and singpore airlines . 
From check in till one gets down the services are all remarkable . I would highly recommend to check the prices for premium economy and economy , some times when Premium Economy is empty the prices are lesser then Economy. 
Food is same for both except for an additional fruit drink in PE and wet towel . 

Flight is always on time and I have seen that staff helps those who are taking connecting flights by deputing someone to take them to correct terminals to save on time . 

I highly recommend Vistara",Domestic,5.0,May 2016,3 August 2016,4.0,4.0,N/A,5.0,5.0,5.0,5.0,5.0
Innovative,Gaurav Verma,Hyderabad - New Delhi,"Staff looked fresh and smiling all the way. Packing of food was very innovative, very different from other domestic flights. Legroom was as tight as other domestic airlines. The only problem was getting my points credited to my Club Vistara account.",Domestic,4.0,July 2016,3 August 2016,2.0,3.0,1.0,5.0,5.0,5.0,5.0,4.0
The Best,Durgesh K,Lucknow - New Delhi,"A very comfortable domestic journey after a long time. Seats are good, food service better than any present player over the indian sky. Had not tiredness after journey.
Service at the ground and in flight was excellent. Meals served were fantastic.
Over all a good experience.",Domestic,5.0,September 2015,3 August 2016,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Trusted and comfortable Service from Tata Group,moredetails,New Delhi - Ahmedabad,"Even before check-in, a passenger starts feeling that ""Vistara"" is concerned about need of its travelers. The guidance received at right time through SMS and ground staff helps travelers to move without any stress on mind.",Domestic,4.0,July 2016,3 August 2016,4.0,3.0,N/A,4.0,4.0,4.0,4.0,4.0
Good service - Good Value for money,shaishavv,Mumbai - New Delhi,"I regularly travel both for official as well as personal work/leisure.

This was however, the first time that I flew Vistara & it was a very good experience.

Right from the online tkt. booking, to online web check-in to check in at the airport was smooth. The only glitch was that the flight was late by almost 45 minutes.

Needless to say a big negative.

However, once inside the plane, it was good. Obviously, with new aircrafts it will be better.

The food was also very good. Both in term of variety & taste.

Definitely one of the better options to fly within India.

One last observation - The uniforms of the air hostesses could be more trendier.

Looks like we are flying the airline of an islamic country",Domestic,4.0,July 2016,3 August 2016,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0
Feel the Difference with Professionalism,sagarsarita,New Delhi - Ahmedabad,"New feeling. Good Packaging. Smart beginning. Seems will go long way. Certainly flyers are getting deserving services at Tata SIA venture with Vistara. Travelled in other classes. Every class is having something different and good to offer. Hope, soon more highlighting presence will be across to spread the good message all through..",Domestic,5.0,July 2016,3 August 2016,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0
very good staff and overall ambiance within flight was very good,giri22in,New Delhi - Varanasi,went to varanasi in the flight and overall ambience and hospitality of the staff was excellent. i would recommend this airline,Domestic,5.0,April 2016,3 August 2016,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Nice flight,Saurabh Sharma,Kochi (Cochin) - New Delhi,It was my first exp. of using vistara flight. The flight exp. was great. Behavior of check in  staff as well as in-flight crews was great and very friendly.  The food was great and served hot.,Domestic,4.0,July 2016,3 August 2016,4.0,3.0,1.0,5.0,5.0,5.0,5.0,4.0
Awsome,Tripathi_12,New Delhi - Varanasi,"Really very good airlines in comparison to Indigo and spicejet, both ground and flight crews are courteous and friendly and inflight meal is excellent without any extra charge in nutshell I love this airline, thanks to TATA  ,",Domestic,4.0,July 2016,3 August 2016,4.0,4.0,N/A,4.0,4.0,4.0,4.0,4.0
Best Domestic Travel,SanjeevNirwani,New Delhi - Bhubaneswar,"Great experience after upgrade to Business Class. Right from the word go- booking, check in, boarding, in flight and disembarking, everything was perfect hospitality.",Domestic,5.0,March 2016,3 August 2016,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
Excellent World Class Service,abhijitsengupta,Mumbai - New Delhi,"It was my second travel with Vistara Airlines. The service matches the top notch Airlines of the world. Very friendly staffs at check in and in board. Unlike many airline they are very accomodating if your vheck in luggage limit exceeds by couple of Kgs. Just as you may experience with Singapore Airline. This venture between Tata and Singapore airline speaks volume as to jow the airline should treat passengers
 Needless to say quality of food was good as expected. Of course there is always room for improvement",Domestic,5.0,March 2016,3 August 2016,4.0,5.0,N/A,5.0,5.0,N/A,N/A,N/A
Flying redefined,Vikram-A-Paul,New Delhi - Bengaluru,"Post the Kingfisher era (they did set international standards in domestic sector); Vistara is the only on the only other airlines that is creating an experience while we fly. The hospitality of the ground staff as well as the cabin crew is redefining the service standards. 

The BIG goodwill of the house of TATAs adds to the whole experience.",Domestic,5.0,June 2016,3 August 2016,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
Amazing !!,nikhilfoodiee,Mumbai - New Delhi,It was an amazing experience to travel by Vistara Airlines which gives you good vibes to fly from this airlines. The Staff is cooperative and good food too. The seats are very comfortable.,Domestic,3.0,July 2016,3 August 2016,5.0,5.0,1.0,5.0,3.0,N/A,N/A,N/A
BEST AIRLINE .. EXCELLENT SERVICE,sidharth747,New Delhi - Goa,"After travelling many airlines ( Domestic) , i would say finally the only Airline which exceeds my expections is VISTARA.. Best in fare, service and customer service . Every traveller should prefer VISTARA . All the best to Vistara .",Domestic,5.0,October 2015,3 August 2016,5.0,5.0,5.0,5.0,5.0,N/A,N/A,N/A
