title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
"On time, no fuss",RamblingRahul,Ahmedabad - Bengaluru,"I'd done web-check-in with no checked bags, so I walked straight to the gate. The flight was crowded as usual, but we boarded, took-off, and landed on time. Efficient food service, as usual. IndiGo is a reliably efficient no-frills carrier.",Domestic,3.0,June 2016,4 August 2016,3.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0
"red-eye night flights on indigo cheap, convenient",malabarcoast,Thiruvananthapuram (Trivandrum) - New Delhi,"the flight left at 2am and arrived delhi at 5am. of course you don't get much sleep, but you're in delhi at the crack of dawn and have a full working day ahead of you. similarly i have taken a late night flight on indigo from bangalore to trivandrum, leaving at 1am, arriving at 220. both flights were full, indicating that frugal travelers like them.",Domestic,3.0,July 2016,4 August 2016,3.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0
Good Budget Flight,Ashoka,Dubai - Bengaluru,The flight is value for money. It is a good budget flight .Nothing is free except small water bottle. We need to pay for anything we want. Good service and the flight was clean.,International,4.0,January 2016,4 August 2016,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
On time Airline,HFSAIFY,Raipur - Mumbai,"I am a fan of Indigo Airlines...their on time service is their hallmark! Though flight got delayed due to bad weather conditions....still their communication is upfront.

I love the food! Their Hello 6E Retail Therapy magazine and courteous on flight staff is always their to help! 

Keep it Up...Indigo!!",Domestic,4.0,June 2016,4 August 2016,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
"Professional, Efficient, On Time - What every other airline needs to be",SnoopyDelhi,New Delhi - Mumbai,"Flying Indigo is a pleasure for the sheer experience of it. From the check-in, baggage handling, boarding to in-flight, arrival and baggage collection - the whole process is neat, hassle-free, works like a charm, and never fails.

The staff is really well groomed, understand their roles and behave at all times in a manner that is utmost professional. 

The processes and systems are well built and ensure that your baggage is handled well, the flight is ready and leaves on time (to arrive on time too). 

The in-flight performance is also great, with the staff handling the trip really well. 

It is also evident beyond a doubt, that this airline respects and values its employees. For instance where else would you find airline employees being published like celebrity STARS in an airline's inflight magazine. Indigo does it routinely, making its star performing employees popular amongst its fliers. And you have to take notice that its not just their pilots or host/hostesses that find a mention, this airline applauds its support staff like the cabin cleaners too. That is indeed commendable. Imagine the kind of pride and dignity each personnel would be carrying at work, and it sure would rub onto extremely pleasant experiences for the flyers.

Indigo also was the first to introduce a lot of things in its no-frills economy flights - be it the unique cookie-tins, the quirky stories printed on the sandwich covers, the unique food menu and much more. 

When flying within India, especially from North India, you must experience Indigo. It surely is what every other airline in India needs to be, but sadly isn't.",Domestic,5.0,June 2016,4 August 2016,3.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0
Nice flight,Sohil M,Vadodara - Goa,"Nice flight all the way!!! Quality of the planes are very good. 
If you are getting Indigo as option of Spice Jet should take this also if you have to pay little more.",Domestic,4.0,July 2016,4 August 2016,5.0,5.0,N/A,4.0,5.0,3.0,4.0,4.0
My favourite airline in India,Zwillingsseele,Bengaluru - Thiruvananthapuram (Trivandrum),Was suprised from this airline. Everything went smooth and fast. No problems at all. The prices and what you get for it is absolutely great.,Domestic,4.0,February 2016,4 August 2016,4.0,4.0,1.0,5.0,5.0,5.0,5.0,4.0
Most facilities covered,Brijesh_Jajal,Ahmedabad - New Delhi,"We had family trip with my parents, and the flight gave us pleasant experience. Despite good leg space and nice staff, the complimentary food is also awesome. We loved to travel, and would appreciate the entertainment system.",Domestic,4.0,July 2016,3 August 2016,5.0,5.0,5.0,5.0,4.0,N/A,N/A,N/A
low service airlines,S agarwal,Bengaluru - Raipur,"this is a low fare Airlines which service only paid food. my journey from Bangalore to Raipur was with a stopover at Hyderabad. both the sectors where around 50 minutes each. the total trip was 3 hours approximate. as I had heavy breakfast in the lounge, I was not in mood to have anything. but as I am tea addicted I requested tea, when the flight landed at Hyderabad, I was told that they will serve it in the next sector, that is Hyderabad to Raipur when again I requested, the senior Stewart denied saying that it is not as per the airlines policy and they don't serve it in small sector, I insisted  that I am addicted but they did not budge, the plea was if they serve it to me they have to serve to every body.Being a low fare Airlines they do not have coat Hanger also. otherwise airline is fine",Domestic,3.0,August 2016,3 August 2016,3.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0
Most favorite domestic airline in India,Shashank1961,Hyderabad - Ahmedabad,"Indigo is my favorite domestic airline. Booking ticket on their website was quite easy & fast. Fare was very reasonable. Staff - very professional. Aircraft (A320) was maintained very clean. Check-in & seat assignment for the flight was done online and can be done immediately after booking e-ticket. Flight departed on time. Not ordered
any food but choice was OK.",Domestic,4.0,July 2016,3 August 2016,4.0,4.0,N/A,4.0,4.0,4.0,4.0,N/A
Overall nice experience to travel with Indigo,aspankaj,Kolkata (Calcutta) - New Delhi,"It is always nice experience to travel with Indigo. 
Crew members were courteous with quick response. 
Everyone was welcomed on-board by crew members.
Sequencing for seat arrangement was effective to avoid rush inside cabin.
Seat pocket was having all necessary items and kept properly .
Cabin was clean as usual.
Food and beverages were served in time.
Drive to prepare cabin for next flight was very swift and thorough.
Pilots made necessary announcements as per requirement. They even informed about presence of Rainbow on left side of plane.",Domestic,4.0,July 2016,3 August 2016,3.0,4.0,N/A,5.0,5.0,5.0,4.0,4.0
On the dot,AtulKB,Goa - Mumbai,"Flight was on the dot. On board F&B services can be better as lot of items listed on menu were not available for sale. Luggage delivery was prompt.

Inflight entertainment has never been there on Indigo domestic flight, but introduction of same can be a welcome step.",Domestic,3.0,February 2016,3 August 2016,3.0,3.0,2.0,4.0,4.0,4.0,5.0,3.0
"Nice airline, maximum number of flights frequency in India",Nikhils18888,New Delhi - Bagdogra,"Indigo is Indian based airline with maximum number of daily flights frequency between their covered destinations. Flight is overall good, food is obviously costly. Crew is fine. Legroom is relatively less. Seats are also very basic types with not so comfort.
Overall its nice experience.",Domestic,3.0,October 2015,3 August 2016,3.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0
cheap and good,Kakashi G,Ahmedabad - New Delhi,"pretty decent filght. of course the food is costly, but the services are good. Flight was clean, spacious enough for a short journey.",Domestic,3.0,March 2016,3 August 2016,4.0,4.0,1.0,5.0,4.0,5.0,5.0,3.0
Delhi to Jaipur and Back,VinSLovs2Travel,New Delhi - Jaipur,"Good service, always on time service from Indigo. Since the flight is too short so nothing much to explore from menu except few cold options - Smoked Almonds and all.",Domestic,2.0,June 2016,3 August 2016,4.0,4.0,N/A,4.0,4.0,4.0,4.0,2.0
Good economy flight,Debiprasads,Kolkata (Calcutta) - Guwahati,This flight was a good option to travel from Kolkata to Guwahati. It is the most economical option and matched with my connecting flight from Bhubaneswar.,Domestic,3.0,December 2015,3 August 2016,4.0,4.0,1.0,5.0,5.0,4.0,5.0,3.0
Quick and on-time flight,Raguram R,Chennai (Madras) - Bengaluru,"A very good flight trip, started on-time. Journey was smooth. Take-off and landing was perfect. As usual the Indigo crew was very professional and courteous. I missed any reading material on the flight, a newspaper would have been nice. Trip was so short that eventually it did not matter.",Domestic,4.0,April 2016,3 August 2016,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
"On time, no fuss, perfect low cost airline",Dr Agarwal,New Delhi - Jaipur,"The flight was clean and tidy (other airlines should learn). 
The flight was delayed due to weather, delayed about an hour from scheduled departure, but only 35 minutes delayed with respect to proposed arrival.
The airlines staff was gentle from check-in, in-flight and check-out.",Domestic,3.0,July 2016,3 August 2016,3.0,3.0,N/A,5.0,5.0,4.0,4.0,3.0
Cheap flyer in India with good service,Debiprasads,Bhubaneswar - Kolkata (Calcutta),"There is not much connectivity available at Bhubaneswar. And from those which are available the count of connections by Indigo are the most. As the cost is economical, I prefer Indigo. Most of the time it is on time. In flight service is good. Flights are good. Never had any problem with Indigo.",Domestic,3.0,December 2015,3 August 2016,4.0,4.0,1.0,5.0,5.0,4.0,5.0,3.0
Decnt,Parikshit Khanna,New Delhi - Chandigarh,"Took flight for my recent work trip and it's was overall fine, it's a no service airlines so don't expect any food or even water, yes you can purchase.",Domestic,4.0,August 2016,3 August 2016,1.0,2.0,1.0,1.0,4.0,N/A,N/A,N/A
A good experience,baladesigner,New Delhi - Bengaluru,"IndiGo is the airline of choice, if you want no nasty surprises. It's India's most reliable airline. There are several flight options, well-connected throughout the country and is mostly on time. The food is average. And if you frequently travel, you will be sick of the menu options which hardly change.

The website booking experience could be better. A changing menu option for food will be awesome. The in-flight announcements, are one too many. These need to be addressed.

It's supposed to be a low-cost airline but it is anything but. The fares of full fare airlines hover around the same fares, anyways.",Domestic,3.0,July 2016,3 August 2016,4.0,4.0,1.0,4.0,4.0,3.0,4.0,3.0
on go on time,wishu334,Chennai (Madras) - Mumbai,"It was dot on time & clean one. Check in everything was very smooth

Very cooperative staff, as i was traveling alone with my Baby. Overall good experience.",Domestic,4.0,July 2016,3 August 2016,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0
"A very good, almost always on-time, low cost airlines.",NavneetGoyalBlr,Bengaluru - Nagpur,"Indigo is the very first airlines, from my list of preferred airlines, which I have found to fly always on-time.
Fare wise, I have found they are almost lowest, all the time.
Pleasant crew.
Destination wise: The list of destinations, covered by Indigo, is very huge. So far I have not landed in a situation where I had to fly to some place, and Indigo was not going there.

So far, I am happy.
I wish, soon Indigo starts giving the food in the same fare, as Jet Airways gives, at the same cost.",Domestic,4.0,June 2016,3 August 2016,3.0,4.0,N/A,4.0,4.0,4.0,4.0,4.0
