title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
Good service from a budget Airline,Padam A,Kolkata (Calcutta) - Bengaluru,"Flying on a Budget airline, our expectations were low. We were presently surprised with the treatment. WE had booked the first row seats which in my opinion, on Spicejet are the best seats on the air. Meals were prebooked and service was with a smile, something which is  now absent on most airlines. The airhostesses haad enough time to take care of our needs, a rarity these days.",Domestic,5.0,October 2016,15 October 2016,5.0,4.0,N/A,5.0,5.0,5.0,5.0,5.0
Spicejet Turboprop,Traveleast53,Vijayawada - Hyderabad,"Got a spice jet flight thinking it was cheap (3050 Rs) until I checked in to connect to an international flight. India domestic rules are max of 15kg and I was 19kg. they wanted extra 750Rs (I think) to take my back on board to connecting international flight with 23kg limit.....  I said no and walked away but they followed me and asked me to come back but pay.

 I said No, I wasn't going to pay that much. In the end they put me on the flight (only passenger in the terminal, the rest were on the plane. 

They took me and a staff member of a bus (for the two of us) across the tarmac to the plane after I paid I think 300 or 400Rs. I felt the way India does ticket sales a then swamps you with extra for 'overweight' when their limit is 5 or more kg under the international limit is a joke. Most foreigners carry far more baggage than domestic passengers but they also allow people to carry on board what would clearly not fit the the western 7kg bag size and shape... It is a joke and clearly simply revenue gathering.  So be aware of it and pack accordingly if you are in India on domestic travel.
They weren't unhelpful in the end but I had to fight for the right to fly in the beginning.",Domestic,1.0,November 2015,14 October 2016,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0
can never trust SG to reach in time,vaibhavs,Mumbai - New Delhi,"Good at service , hostile and energetic flight purser the major concern is flight is never on time delayed during departure as well as during coming back to mumbai ...it really matters a lot when you are heading for business meet and this is the only first flight available",Domestic,1.0,October 2016,14 October 2016,1.0,1.0,1.0,3.0,1.0,1.0,1.0,N/A
Superb Timely Depart and Arrival.,ManujNayak,Bengaluru - Mangalore,"A good Airline, Low cost no frills and Its on TIME ( Departure or Arrival). The Cabin Crew and Ground Staff are professional. Flight was Good.",Domestic,4.0,October 2016,14 October 2016,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0
No other go,Bala Iyer,Chennai (Madras) - Thoothukudi,"Only option available to travel from Chennai to Tuticorin. Be prepared to experience poor legroom/headroom. You have to put some great effort to push the cabin luggage in, luggage space opening is that small!",Domestic,4.0,April 2016,14 October 2016,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0
AMAZING_TIMELY ARRIVAL AND DEPARTURE,Brijesh P,Goa - Mumbai,"Overall Nice Experience. Regular updates by the Captain and the Crew to the passengers. Crew helpful, gentle. Flights schedule on time. Food was average.",Domestic,4.0,August 2016,12 October 2016,3.0,3.0,2.0,4.0,4.0,4.0,4.0,N/A
A average flight expirience,Pradeep Kumar Gupta,Goa - Bengaluru,"Had an average experience. Once thing to be noted is that when I checked in online, I had to pay for any seat I choose. The pricing is Rs 250 or Rs 150 for window or aisle seats depending on position and Rs 99 for middle seats (this is a bit too much. Indigo don't charge for the normal middle seats). Spicemax is Rs 799 where you get more legroom.",Domestic,3.0,October 2016,12 October 2016,2.0,3.0,1.0,4.0,3.0,4.0,5.0,3.0
can never trust to reach in time,Satya171,Bengaluru - New Delhi,"Flight gets delayed by 4 hours,nobody is informed.People keep waiting anxiously only to know it is still not confirmed how much more time would it take.",Domestic,1.0,November 2015,12 October 2016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Spicy enough,Hemanksinghal,Dubai - Mumbai,"The airlines is good, but still needs to improve a lot and especially on their food products. Otherwise everything is pretty good.",International,3.0,November 2015,11 October 2016,3.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0
"Low leg space, carefree service",Nikhil AG,New Delhi - Kochi (Cochin),"SpiceJet planes have low leg space. Punctuality and other in-flight experiences are good. Food though payable, has always been warm and good. They would do good to warm the bread they serve as well. 

The airline's ground service crew however, needs a lesson in hospitality. I've always had bad service experiences. I've at least been asked twice to interchange check-in luggage and hand baggage because check-in was a little on the higher side while my hand baggage was way within limits. Priority check-in is not always available even at airports like Delhi.",Domestic,4.0,June 2016,10 October 2016,1.0,3.0,1.0,3.0,3.0,5.0,5.0,4.0
"4 hours to Chennai from Doon, SG 103",YatriForever,Dehradun - Chennai (Madras),"Perhaps, this is the fastest flight to Chennai from Dehradun, through Delhi. You don't have to leave the aircraft in Delhi. That for sure is a huge plus point. The baggage handling and check-in at Dehradun was  chaotic. There is only one Veg lunch item on board for purchase ( INR .300). This was a big put-off.",Domestic,3.0,October 2016,9 October 2016,4.0,4.0,1.0,3.0,N/A,N/A,N/A,N/A
The SpiceMax service is good when you are travelling with Infants.,kunal T,Mumbai - Kochi (Cochin),"I travelled on 27th Sep'16 with my wife and infatn daughter. I reached little late and the boarding was closed. But upon little pleading, they upgraded me to Spicemax Service (which cost 1K per seat) and let me check-in. I really loved the spicemax service, as it gives extra legroom (which comes in handy when you are traveling with infants). They also give Priority Check-in and Check-out service with complementary food and beverage. i like the flight and there service",Domestic,3.0,September 2016,7 October 2016,4.0,4.0,3.0,4.0,4.0,3.0,3.0,N/A
Efficient pocket friendly flights,Raksha B,New Delhi - Pune,"Very punctual. Food is payable for but tastes good. Staff is courteous n polite. However, the plane itself looks/feels old and seems to need to be replaced with new fleet.",Domestic,5.0,May 2016,6 October 2016,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0
Good flight -bad landing,SundarRam54,Hyderabad - Tirupati,"The flight was in a turbo prop air-craft. Hardly 20 to 30 seats. The advantage of flying turbo -prop is that you fly at a lower level , so you can enjoy the view of hills,forest and water bodies which abound in this route. But I regret to say that my flight had a very rough landing at new Tirupati airport.",Domestic,3.0,August 2016,5 October 2016,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0
"on time,hassle free journey",Prudhvi J,New Delhi - Hyderabad,"It was an excellent journey with spicejet,good value for money.fares are also very low compared to other airlines.",Domestic,4.0,December 2015,5 October 2016,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0
Horror,Taruneet,New Delhi - Mumbai,"One of the most pathetic flights to take. I've taken this same flight a few months back around June/July this year. The flight is of 6:35 AM and a great time to take a flight to reach Mumbai for a 9-10 AM meeting. That one was delayed for well over 2 hours due to ""Tehcnical Reasons""

Now, i took this flight about a week back, i was so happy that the pushback and gates closed on time at around 6:25AM. Long taxi to the runway and after a 4-5 second thrust we slowed down again. 

Of course this was due to technical problems and safety is the most important aspect of flying, but there has to be something wrong in the way Spicejet maintains their aircrafts. 

I would not recommend anyone to board this. 

* If flying, make sure you take the Spice Assurance as an add on. In case of delays it compensates with a voucher of Rs 500/1000. Not that this helps, but for an additional Rs 49 it's not a big deal.",Domestic,3.0,September 2016,4 October 2016,2.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0
Red hot Spicy experience,V V S Ganesh N,Visakhapatnam - Hyderabad,"The Flight was very good with delicious menu on board.
Clean and well maintained flight with good entertainment on board.
friendly on board staff and good guest services.",Domestic,5.0,August 2016,3 October 2016,4.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0
EXCELLENTSERVICE MOSTLY ON TIME,bhawnasharmaipg,New Delhi - Srinagar,Its an excellent trip for us the timely arrival and departure with excellent on board services.Really a Recommendable airlines!!!!!,Domestic,4.0,February 2016,3 October 2016,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0
Good !,DeepuKochi,Mumbai - Kochi (Cochin),I am a frequent flyer with Spicejet and I appreciate them mainly on one aspect. They were in time always,Domestic,5.0,September 2016,3 October 2016,4.0,5.0,N/A,5.0,5.0,5.0,5.0,N/A
value for money,Housefinch R,Bengaluru - Pune,"A real value for money service... i was booked though MMT and got cheaper rate.
The flight was looking nice and service was good.",Domestic,4.0,August 2016,3 October 2016,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
Flying with SpiceJet,Melody F,Mumbai - Chennai (Madras),"The flight was pleasant and comfortable. It kept its promise and reached on time for the onward journey as well as the return bound. The food was excellent quality, and the menu had a good selection of items.",Domestic,5.0,November 2015,2 October 2016,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0
PUNCTUAL AND EFFICIENT,shan22,Varanasi - New Delhi,We booked the flight for 28 September and got the sms a night before to report 120 minutes before departure at 0925 hours. It was unnecessary panic as those who arrived just about 45 minutes earlier were able to board the flight. The flight took off and landed on time. The staff were courteous and efficient.,Domestic,5.0,September 2016,2 October 2016,3.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0
Getting there!!!!,Afsanul Tanveer,Bagdogra - Kolkata (Calcutta),"The flight was comfortable and on time. Good food served. Although you have to buy them. 

There were number of cabin crews but yet they struggled to manage the passengers. It seemed the crews need more training. 

Good value for money. I will definately recommend it to everyone.",Domestic,5.0,October 2016,2 October 2016,3.0,4.0,4.0,1.0,5.0,N/A,N/A,N/A
